uid,iid
74,1452
91,1452
95,1452
114,1452
116,1452
120,1452
125,1452
127,1452
134,1452
136,1452
143,1452
165,1452
170,1452
175,1452
182,1452
117,1453
117,1454
10,1455
13,1455
31,1455
48,1455
109,1455
117,1455
119,1455
12,1456
19,1456
29,1456
30,1456
49,1456
65,1456
110,1456
116,1456
117,1456
143,1456
175,1456
2,1457
65,1457
76,1457
78,1457
98,1457
106,1457
115,1457
155,1457
4,1458
11,1458
27,1458
60,1458
61,1458
65,1458
74,1458
91,1458
110,1458
117,1458
120,1458
134,1458
143,1458
165,1458
182,1458
117,1459
117,1460
117,1461
99,1462
28,1463
36,1463
39,1463
49,1463
73,1463
78,1463
93,1463
117,1463
125,1463
127,1463
130,1463
169,1463
175,1463
30,1464
36,1464
37,1464
48,1464
63,1464
65,1464
80,1464
117,1464
65,1465
72,1466
4,1467
53,1467
74,1467
91,1467
117,1467
136,1467
17,1468
73,1468
85,1469
72,1470
66,1471
72,1471
90,1471
4,1472
8,1472
11,1472
12,1472
19,1472
30,1472
49,1472
60,1472
65,1472
116,1472
117,1472
126,1472
134,1472
143,1472
170,1472
175,1472
17,1473
28,1473
4,1474
53,1474
74,1474
91,1474
114,1474
136,1474
143,1474
170,1474
182,1474
19,1475
28,1475
117,1476
182,1477
19,1478
24,1478
28,1478
65,1478
67,1478
80,1478
82,1478
104,1478
108,1478
110,1478
117,1478
130,1478
133,1478
19,1479
28,1479
31,1479
52,1479
65,1479
108,1479
12,1480
2,1481
19,1481
28,1481
31,1481
36,1481
65,1481
78,1481
82,1481
98,1481
106,1481
108,1481
115,1481
130,1481
175,1481
100,1482
117,1483
100,1484
100,1485
100,1486
100,1487
115,1488
74,1489
91,1489
114,1489
136,1489
143,1489
170,1489
182,1489
82,1490
117,1491
136,1492
117,1493
2,1494
12,1494
15,1494
17,1494
19,1494
29,1494
48,1494
49,1494
63,1494
65,1494
76,1494
77,1494
79,1494
97,1494
104,1494
106,1494
116,1494
117,1494
125,1494
126,1494
127,1494
130,1494
159,1494
164,1494
117,1495
48,1496
54,1497
60,1497
69,1497
65,1498
117,1498
12,1499
101,1499
6,1500
12,1500
30,1500
38,1500
59,1500
78,1500
116,1500
126,1500
134,1500
167,1500
175,1500
19,1501
28,1501
31,1501
82,1501
108,1501
117,1501
117,1502
11,1503
27,1503
65,1503
117,1503
134,1503
143,1503
11,1504
19,1504
130,1504
10,1505
109,1505
119,1505
17,1506
19,1506
28,1506
66,1506
90,1506
110,1506
119,1506
130,1506
133,1506
28,1507
77,1507
6,1508
12,1508
19,1508
25,1508
27,1508
30,1508
38,1508
41,1508
49,1508
59,1508
65,1508
73,1508
74,1508
81,1508
91,1508
110,1508
114,1508
116,1508
117,1508
125,1508
126,1508
127,1508
134,1508
136,1508
143,1508
149,1508
159,1508
167,1508
170,1508
175,1508
182,1508
72,1509
136,1510
157,1511
4,1512
53,1512
60,1512
61,1512
69,1512
74,1512
91,1512
136,1512
117,1513
185,1514
117,1515
15,1516
30,1516
48,1516
63,1516
65,1516
117,1516
137,1516
164,1516
100,1517
100,1518
100,1519
108,1520
133,1520
1,1521
3,1521
11,1521
12,1521
14,1521
16,1521
19,1521
24,1521
27,1521
30,1521
33,1521
36,1521
37,1521
49,1521
59,1521
62,1521
65,1521
67,1521
79,1521
94,1521
97,1521
110,1521
116,1521
117,1521
120,1521
121,1521
125,1521
126,1521
127,1521
134,1521
143,1521
144,1521
149,1521
155,1521
165,1521
175,1521
178,1521
117,1522
74,1523
170,1523
4,1524
8,1524
53,1524
60,1524
61,1524
69,1524
74,1524
91,1524
95,1524
114,1524
117,1524
136,1524
143,1524
170,1524
182,1524
29,1525
59,1525
65,1525
70,1525
106,1525
117,1525
155,1525
185,1525
11,1526
12,1526
19,1526
30,1526
49,1526
65,1526
116,1526
117,1526
126,1526
134,1526
143,1526
175,1526
1,1527
3,1527
11,1527
12,1527
14,1527
30,1527
33,1527
36,1527
37,1527
65,1527
67,1527
79,1527
94,1527
97,1527
116,1527
117,1527
120,1527
121,1527
125,1527
127,1527
134,1527
143,1527
144,1527
165,1527
175,1527
178,1527
66,1528
78,1528
90,1528
114,1529
4,1530
18,1530
74,1530
91,1530
114,1530
136,1530
143,1530
145,1530
170,1530
182,1530
10,1531
109,1531
119,1531
65,1532
130,1532
106,1533
129,1533
15,1534
17,1534
19,1534
28,1534
31,1534
35,1534
36,1534
39,1534
47,1534
64,1534
77,1534
78,1534
79,1534
97,1534
108,1534
125,1534
127,1534
130,1534
133,1534
134,1534
156,1534
164,1534
175,1534
72,1535
170,1536
11,1537
19,1537
27,1537
41,1537
65,1537
134,1537
149,1537
11,1538
19,1538
27,1538
41,1538
65,1538
134,1538
149,1538
182,1539
117,1540
123,1540
91,1541
143,1541
117,1542
73,1543
82,1543
60,1544
117,1544
136,1545
117,1546
72,1547
148,1548
117,1549
117,1550
4,1551
8,1551
22,1551
53,1551
60,1551
117,1551
136,1551
143,1551
145,1551
170,1551
60,1552
61,1552
120,1552
4,1553
53,1553
96,1553
117,1553
12,1554
101,1554
65,1555
67,1555
79,1555
80,1555
110,1555
130,1555
133,1555
3,1556
33,1556
94,1556
97,1556
144,1556
117,1557
19,1558
65,1558
67,1558
79,1558
80,1558
104,1558
110,1558
130,1558
133,1558
156,1558
31,1559
117,1559
12,1560
126,1560
117,1561
28,1562
65,1562
117,1562
11,1563
27,1563
49,1563
65,1563
110,1563
116,1563
117,1563
143,1563
146,1563
173,1563
1,1564
11,1564
12,1564
19,1564
52,1564
65,1564
68,1564
75,1564
78,1564
103,1564
117,1564
119,1564
126,1564
130,1564
170,1564
173,1564
69,1565
117,1566
117,1567
117,1568
10,1569
11,1569
19,1569
26,1569
48,1569
65,1569
80,1569
104,1569
109,1569
119,1569
130,1569
134,1569
148,1569
156,1569
139,1570
117,1571
117,1572
163,1573
29,1574
59,1574
65,1574
70,1574
78,1574
106,1574
155,1574
185,1574
11,1575
117,1575
143,1575
19,1576
65,1576
78,1576
108,1576
115,1576
130,1576
133,1576
175,1576
28,1577
55,1577
73,1577
117,1577
74,1578
117,1578
117,1579
2,1580
11,1580
19,1580
28,1580
31,1580
36,1580
48,1580
49,1580
63,1580
65,1580
76,1580
78,1580
81,1580
98,1580
104,1580
108,1580
115,1580
117,1580
125,1580
127,1580
130,1580
143,1580
156,1580
175,1580
185,1580
79,1581
57,1582
4,1583
53,1583
91,1583
170,1583
72,1584
117,1585
117,1586
10,1587
11,1587
12,1587
19,1587
26,1587
48,1587
65,1587
80,1587
104,1587
109,1587
119,1587
130,1587
134,1587
148,1587
156,1587
79,1588
19,1589
28,1589
31,1589
82,1589
108,1589
117,1589
117,1590
117,1591
117,1592
100,1593
117,1594
12,1595
117,1596
117,1597
117,1598
117,1599
117,1600
117,1601
99,1602
117,1603
78,1604
91,1604
117,1604
126,1604
134,1604
12,1605
27,1605
65,1605
101,1605
117,1605
11,1606
117,1606
134,1606
4,1607
8,1607
11,1607
12,1607
19,1607
27,1607
29,1607
30,1607
44,1607
48,1607
49,1607
53,1607
59,1607
63,1607
65,1607
74,1607
80,1607
91,1607
110,1607
114,1607
116,1607
117,1607
120,1607
126,1607
134,1607
136,1607
143,1607
146,1607
163,1607
165,1607
170,1607
175,1607
79,1608
117,1609
87,1610
117,1611
12,1612
48,1612
63,1612
11,1613
65,1613
117,1613
155,1613
4,1614
53,1614
57,1614
60,1614
61,1614
69,1614
74,1614
91,1614
99,1614
136,1614
143,1614
182,1614
69,1615
74,1615
91,1615
95,1615
112,1615
136,1615
4,1616
53,1616
60,1616
91,1616
114,1616
117,1616
163,1616
170,1616
182,1616
143,1617
86,1618
11,1619
18,1619
30,1619
78,1619
116,1619
117,1619
125,1619
126,1619
127,1619
134,1619
145,1619
167,1619
170,1619
175,1619
117,1620
99,1621
117,1622
65,1623
80,1623
117,1623
19,1624
28,1624
47,1624
65,1624
110,1624
117,1624
117,1625
117,1626
99,1627
117,1628
4,1629
8,1629
53,1629
60,1629
61,1629
91,1629
112,1629
136,1629
170,1629
182,1629
117,1630
4,1631
11,1631
12,1631
19,1631
27,1631
29,1631
30,1631
48,1631
49,1631
53,1631
59,1631
63,1631
65,1631
69,1631
74,1631
80,1631
91,1631
110,1631
114,1631
116,1631
117,1631
120,1631
126,1631
134,1631
136,1631
143,1631
146,1631
165,1631
175,1631
182,1631
4,1632
53,1632
74,1632
91,1632
132,1632
136,1632
117,1633
100,1634
65,1635
171,1635
19,1636
79,1636
115,1636
130,1636
117,1637
182,1638
74,1639
91,1639
114,1639
136,1639
143,1639
170,1639
182,1639
72,1640
65,1641
12,1642
48,1642
63,1642
11,1643
117,1643
117,1644
27,1645
41,1645
65,1645
91,1645
117,1645
1,1646
11,1646
19,1646
28,1646
30,1646
35,1646
52,1646
65,1646
76,1646
93,1646
110,1646
115,1646
117,1646
120,1646
130,1646
133,1646
134,1646
155,1646
175,1646
177,1646
183,1646
78,1647
96,1647
117,1647
126,1647
134,1647
12,1648
117,1649
117,1650
31,1651
117,1651
19,1652
31,1652
119,1652
65,1653
78,1653
108,1653
115,1653
175,1653
4,1654
53,1654
143,1654
165,1654
117,1655
118,1655
117,1656
31,1657
117,1657
12,1658
101,1658
11,1659
12,1659
27,1659
30,1659
41,1659
65,1659
81,1659
101,1659
117,1659
127,1659
134,1659
170,1659
12,1660
101,1660
117,1661
19,1662
28,1662
31,1662
82,1662
108,1662
117,1662
117,1663
117,1664
117,1665
117,1666
117,1667
117,1668
65,1669
117,1670
117,1671
117,1672
117,1673
117,1674
99,1675
117,1676
12,1677
101,1677
117,1678
11,1679
12,1679
19,1679
25,1679
29,1679
30,1679
35,1679
49,1679
65,1679
81,1679
101,1679
110,1679
116,1679
117,1679
126,1679
127,1679
134,1679
143,1679
156,1679
159,1679
170,1679
173,1679
175,1679
30,1680
117,1680
28,1681
65,1681
87,1681
108,1681
4,1682
53,1682
74,1682
91,1682
136,1682
170,1682
117,1683
117,1684
119,1684
117,1685
4,1686
53,1686
91,1686
117,1686
143,1686
163,1686
168,1686
170,1686
182,1686
117,1687
11,1688
79,1688
91,1688
134,1688
11,1689
65,1689
79,1689
117,1689
134,1689
173,1690
59,1691
130,1691
67,1692
74,1693
170,1693
117,1694
3,1695
11,1695
12,1695
14,1695
33,1695
94,1695
97,1695
101,1695
117,1695
121,1695
134,1695
144,1695
178,1695
100,1696
12,1697
101,1697
117,1697
4,1698
11,1698
12,1698
19,1698
30,1698
49,1698
65,1698
91,1698
116,1698
126,1698
134,1698
143,1698
175,1698
4,1699
8,1699
53,1699
57,1699
60,1699
69,1699
74,1699
91,1699
95,1699
114,1699
136,1699
143,1699
170,1699
182,1699
7,1700
13,1700
48,1700
49,1700
68,1700
73,1700
76,1700
89,1700
115,1700
125,1700
127,1700
12,1701
126,1701
54,1702
117,1703
117,1704
117,1705
3,1706
4,1706
8,1706
11,1706
12,1706
14,1706
19,1706
21,1706
27,1706
33,1706
41,1706
48,1706
59,1706
63,1706
65,1706
91,1706
94,1706
97,1706
110,1706
116,1706
117,1706
121,1706
134,1706
141,1706
143,1706
144,1706
146,1706
165,1706
173,1706
178,1706
81,1707
130,1707
148,1707
175,1707
117,1708
105,1709
117,1710
2,1711
5,1711
11,1711
12,1711
19,1711
27,1711
29,1711
30,1711
48,1711
49,1711
59,1711
63,1711
65,1711
66,1711
68,1711
73,1711
76,1711
79,1711
80,1711
82,1711
89,1711
90,1711
104,1711
106,1711
110,1711
116,1711
117,1711
120,1711
126,1711
130,1711
133,1711
134,1711
143,1711
146,1711
148,1711
165,1711
175,1711
117,1712
12,1713
101,1713
74,1714
170,1714
100,1715
136,1716
12,1717
19,1717
98,1717
101,1717
117,1717
128,1717
11,1718
76,1718
77,1718
104,1718
134,1718
117,1719
100,1720
2,1721
66,1721
90,1721
117,1721
12,1722
17,1722
28,1722
65,1722
80,1722
104,1722
130,1722
156,1722
19,1723
117,1723
130,1723
178,1723
99,1724
117,1725
117,1726
100,1727
117,1728
100,1729
100,1730
100,1731
117,1732
117,1733
117,1734
117,1735
3,1736
11,1736
12,1736
14,1736
33,1736
94,1736
97,1736
110,1736
117,1736
121,1736
134,1736
144,1736
178,1736
49,1737
110,1737
116,1737
117,1737
11,1738
12,1738
19,1738
25,1738
27,1738
29,1738
30,1738
49,1738
65,1738
81,1738
101,1738
110,1738
116,1738
117,1738
126,1738
127,1738
134,1738
143,1738
159,1738
170,1738
173,1738
175,1738
143,1739
76,1740
79,1740
69,1741
100,1741
27,1742
150,1742
2,1743
11,1743
17,1743
66,1743
72,1743
73,1743
90,1743
98,1743
130,1743
142,1743
155,1743
117,1744
66,1745
90,1745
117,1746
117,1747
117,1748
53,1749
69,1749
136,1749
117,1750
117,1751
69,1752
95,1752
136,1752
117,1753
52,1754
66,1754
90,1754
11,1755
28,1755
30,1755
78,1755
108,1755
116,1755
125,1755
126,1755
127,1755
134,1755
170,1755
175,1755
53,1756
91,1757
143,1757
182,1757
117,1758
1,1759
11,1759
76,1759
79,1759
110,1759
117,1759
119,1759
134,1759
17,1760
19,1760
28,1760
106,1760
130,1760
133,1760
134,1760
54,1761
117,1761
117,1762
100,1763
117,1764
4,1765
53,1765
60,1765
91,1765
114,1765
117,1765
170,1765
12,1766
101,1766
117,1767
4,1768
60,1768
91,1768
117,1768
136,1768
163,1768
168,1768
182,1768
69,1769
66,1770
90,1770
117,1771
100,1772
117,1773
2,1774
52,1774
65,1774
66,1774
72,1774
90,1774
115,1774
125,1774
127,1774
117,1775
173,1775
117,1776
117,1777
28,1778
117,1778
12,1779
17,1779
28,1779
65,1779
66,1779
76,1779
78,1779
79,1779
89,1779
90,1779
106,1779
117,1779
133,1779
156,1779
117,1780
117,1781
65,1782
2,1783
78,1783
108,1783
115,1783
117,1783
140,1783
175,1783
117,1784
78,1785
108,1785
115,1785
175,1785
117,1786
1,1787
2,1787
7,1787
12,1787
19,1787
35,1787
66,1787
68,1787
76,1787
78,1787
79,1787
89,1787
90,1787
93,1787
102,1787
110,1787
115,1787
117,1787
119,1787
125,1787
127,1787
130,1787
133,1787
155,1787
173,1787
175,1787
178,1787
4,1788
53,1788
60,1788
61,1788
69,1788
74,1788
91,1788
136,1788
161,1788
165,1788
170,1788
28,1789
30,1789
65,1789
116,1789
117,1789
125,1789
127,1789
134,1789
170,1789
175,1789
53,1790
69,1790
74,1790
136,1790
12,1791
65,1791
67,1791
76,1791
80,1791
110,1791
117,1791
130,1791
133,1791
178,1791
4,1792
8,1792
60,1792
61,1792
91,1792
117,1792
136,1792
143,1792
163,1792
170,1792
182,1792
12,1793
65,1793
67,1793
76,1793
80,1793
110,1793
117,1793
130,1793
133,1793
178,1793
117,1794
136,1794
5,1795
7,1795
28,1795
48,1795
68,1795
73,1795
87,1795
108,1795
115,1795
117,1795
125,1795
127,1795
178,1795
10,1796
62,1796
73,1796
109,1796
129,1796
130,1796
72,1797
117,1797
117,1798
4,1799
53,1799
74,1799
91,1799
108,1799
136,1799
143,1799
145,1799
182,1799
49,1800
117,1800
117,1801
117,1802
21,1803
117,1804
12,1805
101,1805
19,1806
28,1806
31,1806
39,1806
64,1806
108,1806
117,1807
8,1808
41,1808
60,1808
74,1808
91,1808
114,1808
126,1808
136,1808
143,1808
170,1808
182,1808
161,1809
165,1809
170,1809
12,1810
101,1810
117,1810
12,1811
117,1811
126,1811
3,1812
11,1812
12,1812
14,1812
33,1812
94,1812
97,1812
117,1812
121,1812
134,1812
144,1812
178,1812
100,1813
100,1814
100,1815
117,1816
117,1817
15,1818
28,1818
36,1818
39,1818
78,1818
125,1818
127,1818
130,1818
164,1818
175,1818
19,1819
108,1819
156,1819
11,1820
65,1820
134,1820
68,1821
44,1822
117,1822
117,1823
161,1823
165,1823
170,1823
91,1824
117,1824
91,1825
143,1825
182,1825
117,1826
12,1827
25,1827
117,1827
149,1827
159,1827
52,1828
19,1829
28,1829
65,1829
107,1829
177,1829
4,1830
53,1830
60,1830
74,1830
91,1830
114,1830
136,1830
170,1830
130,1831
117,1832
6,1833
8,1833
11,1833
12,1833
19,1833
25,1833
29,1833
30,1833
38,1833
49,1833
59,1833
65,1833
74,1833
91,1833
110,1833
112,1833
114,1833
116,1833
117,1833
120,1833
125,1833
126,1833
127,1833
134,1833
136,1833
143,1833
149,1833
167,1833
170,1833
175,1833
182,1833
12,1834
101,1834
18,1835
75,1835
78,1835
117,1835
126,1835
143,1835
145,1835
6,1836
11,1836
12,1836
19,1836
30,1836
38,1836
49,1836
59,1836
65,1836
78,1836
116,1836
117,1836
125,1836
126,1836
127,1836
134,1836
143,1836
167,1836
170,1836
175,1836
181,1836
28,1837
31,1837
39,1837
49,1837
64,1837
68,1837
73,1837
78,1837
82,1837
108,1837
72,1838
82,1838
117,1838
53,1839
60,1839
61,1839
100,1839
65,1840
117,1840
117,1841
42,1842
1,1843
3,1843
11,1843
19,1843
21,1843
30,1843
33,1843
35,1843
36,1843
37,1843
59,1843
65,1843
67,1843
76,1843
94,1843
97,1843
103,1843
116,1843
117,1843
118,1843
120,1843
125,1843
127,1843
134,1843
143,1843
144,1843
148,1843
165,1843
175,1843
12,1844
101,1844
11,1845
22,1845
74,1845
126,1845
134,1845
174,1845
182,1845
117,1846
15,1847
17,1847
77,1847
79,1847
97,1847
130,1847
164,1847
12,1848
117,1848
126,1848
117,1849
18,1850
60,1850
91,1850
114,1850
143,1850
145,1850
1,1851
2,1851
7,1851
11,1851
12,1851
15,1851
19,1851
65,1851
68,1851
72,1851
75,1851
76,1851
81,1851
101,1851
106,1851
108,1851
115,1851
117,1851
119,1851
120,1851
125,1851
126,1851
127,1851
130,1851
134,1851
164,1851
170,1851
177,1851
185,1851
19,1852
28,1852
31,1852
36,1852
108,1852
130,1852
11,1853
130,1853
100,1854
117,1855
117,1856
117,1857
117,1858
89,1859
93,1859
133,1859
175,1859
180,1859
10,1860
12,1860
19,1860
28,1860
30,1860
31,1860
36,1860
37,1860
45,1860
48,1860
63,1860
65,1860
72,1860
73,1860
78,1860
80,1860
81,1860
108,1860
109,1860
110,1860
117,1860
119,1860
126,1860
130,1860
143,1860
148,1860
175,1860
179,1860
117,1861
100,1862
9,1863
11,1864
19,1864
24,1864
27,1864
65,1864
110,1864
117,1864
118,1864
134,1864
16,1865
117,1865
7,1866
19,1866
28,1866
30,1866
52,1866
65,1866
66,1866
67,1866
68,1866
76,1866
80,1866
90,1866
108,1866
110,1866
115,1866
117,1866
125,1866
127,1866
130,1866
133,1866
143,1866
175,1866
177,1866
52,1867
117,1868
117,1869
117,1870
117,1871
4,1872
8,1872
11,1872
44,1872
53,1872
60,1872
61,1872
69,1872
74,1872
91,1872
114,1872
117,1872
134,1872
136,1872
143,1872
165,1872
168,1872
170,1872
182,1872
28,1873
117,1873
165,1874
87,1875
68,1876
117,1876
117,1877
19,1878
117,1879
11,1880
27,1881
52,1881
65,1881
82,1881
78,1882
117,1882
126,1882
134,1882
117,1883
117,1884
117,1885
117,1886
117,1887
12,1888
101,1888
99,1889
117,1890
117,1891
117,1892
117,1893
91,1894
117,1895
117,1896
12,1897
17,1897
19,1897
29,1897
59,1897
65,1897
70,1897
101,1897
104,1897
110,1897
117,1897
130,1897
133,1897
134,1897
185,1897
6,1898
11,1898
19,1898
30,1898
38,1898
49,1898
59,1898
65,1898
116,1898
117,1898
125,1898
126,1898
127,1898
134,1898
143,1898
167,1898
170,1898
175,1898
117,1899
74,1900
91,1900
114,1900
136,1900
143,1900
170,1900
182,1900
99,1901
12,1902
117,1902
173,1902
60,1903
136,1903
19,1904
28,1904
31,1904
82,1904
108,1904
117,1904
117,1905
117,1906
100,1907
117,1908
12,1909
117,1909
123,1909
126,1909
4,1910
8,1910
11,1910
30,1910
53,1910
60,1910
69,1910
74,1910
78,1910
91,1910
116,1910
125,1910
126,1910
127,1910
134,1910
136,1910
143,1910
170,1910
175,1910
182,1910
28,1911
74,1912
91,1912
114,1912
136,1912
143,1912
170,1912
182,1912
12,1913
48,1913
63,1913
80,1913
117,1913
173,1913
3,1914
11,1914
12,1914
14,1914
33,1914
94,1914
97,1914
117,1914
121,1914
134,1914
144,1914
178,1914
117,1915
136,1916
117,1917
2,1918
17,1918
19,1918
28,1918
35,1918
65,1918
73,1918
76,1918
78,1918
106,1918
108,1918
110,1918
115,1918
117,1918
133,1918
155,1918
185,1918
117,1919
117,1920
117,1921
4,1922
11,1922
12,1922
19,1922
29,1922
30,1922
49,1922
60,1922
65,1922
110,1922
114,1922
116,1922
117,1922
126,1922
134,1922
143,1922
175,1922
117,1923
117,1924
100,1925
100,1926
11,1927
117,1927
130,1927
134,1927
117,1928
117,1929
99,1930
117,1931
16,1932
100,1933
117,1934
1,1935
3,1935
11,1935
12,1935
14,1935
19,1935
27,1935
33,1935
65,1935
66,1935
67,1935
79,1935
90,1935
94,1935
97,1935
103,1935
110,1935
116,1935
117,1935
121,1935
125,1935
127,1935
130,1935
133,1935
134,1935
143,1935
144,1935
178,1935
117,1936
100,1937
57,1938
91,1938
132,1938
182,1938
117,1939
117,1940
117,1941
117,1942
4,1943
8,1943
60,1943
136,1943
143,1943
4,1944
69,1944
136,1944
182,1944
117,1945
117,1946
117,1947
117,1948
117,1949
11,1950
12,1950
117,1950
126,1950
143,1950
11,1951
117,1951
134,1951
177,1952
12,1953
15,1953
17,1953
28,1953
48,1953
63,1953
65,1953
66,1953
73,1953
77,1953
79,1953
90,1953
97,1953
98,1953
106,1953
117,1953
130,1953
133,1953
164,1953
185,1953
53,1954
117,1954
136,1954
117,1955
12,1956
29,1956
30,1956
49,1956
65,1956
80,1956
116,1956
117,1956
12,1957
126,1957
12,1958
19,1958
27,1958
29,1958
30,1958
36,1958
37,1958
48,1958
49,1958
63,1958
65,1958
80,1958
110,1958
116,1958
117,1958
120,1958
143,1958
165,1958
175,1958
117,1959
117,1960
130,1961
133,1961
10,1962
73,1962
109,1962
117,1962
12,1963
30,1963
65,1963
72,1963
126,1963
143,1963
175,1963
117,1964
53,1965
12,1966
17,1966
28,1966
79,1966
106,1966
130,1966
133,1966
134,1966
91,1967
136,1967
117,1968
54,1969
117,1969
27,1970
30,1970
36,1970
37,1970
65,1970
80,1970
110,1970
117,1970
120,1970
143,1970
165,1970
175,1970
117,1971
130,1972
133,1972
134,1972
117,1973
4,1974
8,1974
11,1974
12,1974
27,1974
30,1974
49,1974
53,1974
60,1974
61,1974
65,1974
78,1974
91,1974
110,1974
114,1974
116,1974
117,1974
125,1974
126,1974
127,1974
134,1974
163,1974
170,1974
175,1974
182,1974
5,1975
7,1975
28,1975
48,1975
68,1975
73,1975
87,1975
108,1975
115,1975
117,1975
125,1975
127,1975
178,1975
3,1976
11,1976
12,1976
14,1976
33,1976
94,1976
97,1976
117,1976
121,1976
134,1976
144,1976
178,1976
4,1977
11,1977
12,1977
25,1977
27,1977
49,1977
60,1977
65,1977
81,1977
91,1977
101,1977
110,1977
116,1977
117,1977
120,1977
127,1977
134,1977
136,1977
163,1977
168,1977
170,1977
182,1977
28,1978
49,1978
78,1978
6,1979
11,1979
19,1979
25,1979
30,1979
38,1979
49,1979
59,1979
65,1979
74,1979
91,1979
112,1979
114,1979
116,1979
117,1979
120,1979
125,1979
126,1979
127,1979
134,1979
136,1979
143,1979
149,1979
167,1979
170,1979
175,1979
182,1979
4,1980
53,1980
74,1980
91,1980
100,1980
136,1980
80,1981
108,1981
28,1982
36,1982
37,1982
39,1982
48,1982
78,1982
117,1982
125,1982
127,1982
130,1982
175,1982
47,1983
104,1983
117,1984
10,1985
73,1985
109,1985
117,1985
12,1986
48,1986
63,1986
4,1987
53,1987
117,1987
143,1987
117,1988
117,1989
78,1990
98,1990
117,1990
126,1990
134,1990
117,1991
53,1992
117,1992
4,1993
69,1993
74,1993
91,1993
95,1993
100,1993
136,1993
12,1994
16,1995
22,1996
143,1996
4,1997
12,1997
53,1997
74,1997
91,1997
95,1997
117,1997
136,1997
143,1997
170,1997
3,1998
11,1998
12,1998
14,1998
33,1998
94,1998
97,1998
101,1998
117,1998
121,1998
134,1998
144,1998
178,1998
117,1999
8,2000
136,2000
117,2001
100,2002
3,2003
11,2003
12,2003
14,2003
30,2003
31,2003
33,2003
41,2003
59,2003
73,2003
78,2003
94,2003
97,2003
116,2003
117,2003
121,2003
125,2003
126,2003
127,2003
134,2003
144,2003
178,2003
15,2004
17,2004
62,2004
73,2004
77,2004
79,2004
81,2004
97,2004
129,2004
130,2004
133,2004
134,2004
164,2004
78,2005
108,2005
115,2005
175,2005
117,2006
28,2007
155,2007
100,2008
161,2009
165,2009
170,2009
28,2010
55,2010
68,2010
73,2010
77,2010
106,2010
117,2010
125,2010
127,2010
52,2011
117,2011
6,2012
11,2012
12,2012
19,2012
30,2012
38,2012
49,2012
59,2012
65,2012
75,2012
78,2012
81,2012
116,2012
117,2012
120,2012
125,2012
126,2012
127,2012
134,2012
143,2012
167,2012
170,2012
175,2012
12,2013
25,2013
101,2013
126,2013
139,2013
159,2013
11,2014
75,2014
81,2014
120,2014
126,2014
134,2014
170,2014
96,2015
99,2015
117,2016
117,2017
17,2018
59,2018
73,2018
130,2018
117,2019
145,2020
182,2020
27,2021
65,2021
110,2021
117,2021
2,2022
7,2022
52,2022
65,2022
68,2022
78,2022
89,2022
106,2022
108,2022
115,2022
125,2022
127,2022
130,2022
175,2022
100,2023
100,2024
91,2025
99,2025
12,2026
126,2026
149,2026
117,2027
19,2028
117,2029
55,2030
73,2030
79,2030
170,2030
8,2031
60,2031
114,2031
170,2031
117,2032
60,2033
99,2033
15,2034
17,2034
28,2034
77,2034
79,2034
97,2034
130,2034
156,2034
164,2034
117,2035
12,2036
19,2036
52,2036
65,2036
78,2036
79,2036
108,2036
110,2036
115,2036
130,2036
175,2036
177,2036
100,2037
11,2038
12,2038
41,2038
65,2038
134,2038
149,2038
178,2038
4,2039
60,2039
91,2039
114,2039
117,2039
143,2039
145,2039
149,2039
170,2039
182,2039
28,2040
87,2040
108,2040
117,2041
130,2042
15,2043
117,2043
164,2043
117,2044
12,2045
6,2046
12,2046
18,2046
30,2046
38,2046
59,2046
74,2046
78,2046
91,2046
114,2046
116,2046
126,2046
132,2046
134,2046
136,2046
143,2046
167,2046
170,2046
175,2046
182,2046
117,2047
117,2048
117,2049
60,2050
61,2050
27,2051
30,2051
36,2051
37,2051
65,2051
80,2051
110,2051
117,2051
120,2051
143,2051
165,2051
175,2051
100,2052
3,2053
11,2053
12,2053
14,2053
33,2053
71,2053
94,2053
97,2053
117,2053
121,2053
134,2053
135,2053
144,2053
156,2053
178,2053
184,2053
117,2054
2,2055
11,2055
65,2055
66,2055
90,2055
110,2055
155,2055
117,2056
100,2057
11,2058
17,2058
19,2058
77,2058
117,2058
134,2058
100,2059
117,2060
117,2061
12,2062
126,2062
49,2063
108,2063
117,2063
91,2064
143,2064
76,2065
91,2066
117,2066
143,2066
7,2067
11,2067
28,2067
66,2067
68,2067
82,2067
89,2067
90,2067
106,2067
115,2067
117,2067
125,2067
127,2067
130,2067
75,2068
91,2068
126,2068
136,2068
145,2068
19,2069
117,2070
117,2071
52,2072
117,2072
117,2073
117,2074
28,2075
117,2076
12,2077
28,2077
117,2077
180,2077
117,2078
12,2079
117,2080
117,2081
91,2082
114,2082
117,2082
143,2082
117,2083
1,2084
3,2084
4,2084
8,2084
11,2084
12,2084
14,2084
18,2084
19,2084
21,2084
25,2084
27,2084
29,2084
30,2084
33,2084
39,2084
41,2084
46,2084
49,2084
59,2084
62,2084
65,2084
67,2084
74,2084
81,2084
91,2084
94,2084
97,2084
101,2084
110,2084
114,2084
116,2084
120,2084
121,2084
125,2084
126,2084
127,2084
130,2084
134,2084
136,2084
141,2084
143,2084
144,2084
145,2084
146,2084
149,2084
156,2084
159,2084
161,2084
165,2084
170,2084
175,2084
178,2084
182,2084
117,2085
